post.uri,post.cid,post.author.did,post.author.handle,post.author.displayName,post.author.avatar,post.author.viewer.muted,post.author.viewer.blockedBy,post.author.labels,post.author.createdAt,post.record.$type,post.record.createdAt,post.record.embed.$type,post.record.embed.external.description,post.record.embed.external.thumb.$type,post.record.embed.external.thumb.ref.$link,post.record.embed.external.thumb.mimeType,post.record.embed.external.thumb.size,post.record.embed.external.title,post.record.embed.external.uri,post.record.facets,post.record.langs,post.record.text,post.embed.$type,post.embed.external.uri,post.embed.external.title,post.embed.external.description,post.embed.external.thumb,post.replyCount,post.repostCount,post.likeCount,post.quoteCount,post.indexedAt,post.viewer.threadMuted,post.viewer.embeddingDisabled,post.labels,reason.$type,reason.by.did,reason.by.handle,reason.by.displayName,reason.by.avatar,reason.by.viewer.muted,reason.by.viewer.blockedBy,reason.by.labels,reason.by.createdAt,reason.indexedAt,post.record.embed.images,post.embed.images,post.author.associated.chat.allowIncoming,post.record.embed.record.cid,post.record.embed.record.uri,post.embed.record.$type,post.embed.record.uri,post.embed.record.cid,post.embed.record.author.did,post.embed.record.author.handle,post.embed.record.author.displayName,post.embed.record.author.avatar,post.embed.record.author.viewer.muted,post.embed.record.author.viewer.blockedBy,post.embed.record.author.labels,post.embed.record.author.createdAt,post.embed.record.value.$type,post.embed.record.value.createdAt,post.embed.record.value.embed.$type,post.embed.record.value.embed.images,post.embed.record.value.facets,post.embed.record.value.langs,post.embed.record.value.text,post.embed.record.labels,post.embed.record.likeCount,post.embed.record.replyCount,post.embed.record.repostCount,post.embed.record.quoteCount,post.embed.record.indexedAt,post.embed.record.embeds
at://did:plc:mhzk3blh4pfxo3fqh2meowbb/app.bsky.feed.post/3lirven7fd22o,bafyreiawuuejo34gijklaz3vxpsuinqrgt6crodoi43lhm4egtnos2agqi,did:plc:mhzk3blh4pfxo3fqh2meowbb,economist.com,The Economist,https://cdn.bsky.app/img/avatar/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreihks2rloifplwgkbzn3dlnkud7bz2eaegnpn6qltfpnxxxot2mkuq@jpeg,False,False,[],2024-11-18T11:00:37.148Z,app.bsky.feed.post,2025-02-22T17:56:55.796Z,app.bsky.embed.external,"The navy chief, the air force second-in-command and military lawyers have all been fired, too",blob,bafkreibvjpoxbkunorjp524ekeiub62tuhzzvjherlpm64j45mivm7hw4m,image/jpeg,217569.0,Donald Trump sacks America’s top military brass,https://econ.st/41CNv3H,"[{'features': [{'$type': 'app.bsky.richtext.facet#link', 'uri': 'https://econ.st/41CNv3H'}], 'index': {'byteEnd': 222, 'byteStart': 207}}]",['en'],"One of the more alarming announcements, given the Trump administration’s trashing of conventions across the federal government, was the dismissal of the most senior lawyers of the army, navy and air force econ.st/41CNv3H",app.bsky.embed.external#view,https://econ.st/41CNv3H,Donald Trump sacks America’s top military brass,"The navy chief, the air force second-in-command and military lawyers have all been fired, too",https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreibvjpoxbkunorjp524ekeiub62tuhzzvjherlpm64j45mivm7hw4m@jpeg,18,51,142,6,2025-02-22T17:56:57.960Z,False,False,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
at://did:plc:plii465qeole5opgncza7x4z/app.bsky.feed.post/3lipppetg2k2c,bafyreics2b7dtymlj332v2gfktctj7qjp5iy22rnoons6tczrn54ynspeu,did:plc:plii465qeole5opgncza7x4z,arynbraun.bsky.social,Aryn Braun,https://cdn.bsky.app/img/avatar/plain/did:plc:plii465qeole5opgncza7x4z/bafkreiby5yankbwdzoiiv4lsyrslrhcmlq4ia2ky3kesjdvjewxascmhse@jpeg,False,False,[],2024-01-08T00:55:13.953Z,app.bsky.feed.post,2025-02-21T21:10:14.186Z,app.bsky.embed.external,The teardown of USAID threatens a programme that benefits farmers,blob,bafkreibj2kyg5b2mendsf2cmo6k2of744skhggayz677qvbfy2ydn7j3eu,image/jpeg,879241.0,Donald Trump’s foreign-aid cuts threaten his rural voters,https://www.economist.com/united-states/2025/02/20/donald-trumps-foreign-aid-cuts-threaten-his-rural-voters,"[{'features': [{'$type': 'app.bsky.richtext.facet#link', 'uri': 'https://www.economist.com/united-states/2025/02/20/donald-trumps-foreign-aid-cuts-threaten-his-rural-voters'}], 'index': {'byteEnd': 164, 'byteStart': 131}}]",['en'],"Ventured to Kansas this week to write about how Trump’s funding cuts are already hurting some of his biggest supporters: farmers
www.economist.com/united-state...",app.bsky.embed.external#view,https://www.economist.com/united-states/2025/02/20/donald-trumps-foreign-aid-cuts-threaten-his-rural-voters,Donald Trump’s foreign-aid cuts threaten his rural voters,The teardown of USAID threatens a programme that benefits farmers,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:plii465qeole5opgncza7x4z/bafkreibj2kyg5b2mendsf2cmo6k2of744skhggayz677qvbfy2ydn7j3eu@jpeg,5,13,34,2,2025-02-21T21:10:16.657Z,False,False,[],app.bsky.feed.defs#reasonRepost,did:plc:mhzk3blh4pfxo3fqh2meowbb,economist.com,The Economist,https://cdn.bsky.app/img/avatar/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreihks2rloifplwgkbzn3dlnkud7bz2eaegnpn6qltfpnxxxot2mkuq@jpeg,False,False,[],2024-11-18T11:00:37.148Z,2025-02-22T17:55:43.459Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
at://did:plc:pph7kpffzisvspkqf3o4r76o/app.bsky.feed.post/3liqsb72vxk2k,bafyreifoqvl3pg5clps6jp7xt66csifbba6pkjpkrgkbal4qi6djdx6y7a,did:plc:pph7kpffzisvspkqf3o4r76o,glcarlstrom.bsky.social,Gregg Carlstrom,https://cdn.bsky.app/img/avatar/plain/did:plc:pph7kpffzisvspkqf3o4r76o/bafkreifgq6eddxfbf6qurwndh3cpu6pqsk4sxzg2jak7vxij3j27m32r5e@jpeg,False,False,[],2023-09-15T19:22:34.610Z,app.bsky.feed.post,2025-02-22T07:28:39.342Z,app.bsky.embed.external,They no longer offer the promise of stability in a region that has been upended,blob,bafkreigxoohllfler7ucxk35rfzxcbzk222soaebmubioye2tq2qekwkrm,image/jpeg,532280.0,Egypt and Jordan are struggling to make themselves useful to Donald Trump,https://www.economist.com/middle-east-and-africa/2025/02/20/egypt-and-jordan-are-struggling-to-make-themselves-useful-to-donald-trump,"[{'features': [{'$type': 'app.bsky.richtext.facet#link', 'uri': 'https://www.economist.com/middle-east-and-africa/2025/02/20/egypt-and-jordan-are-struggling-to-make-themselves-useful-to-donald-trump'}], 'index': {'byteEnd': 283, 'byteStart': 250}}]",['en'],"My piece this week on the dilemma facing countries like Egypt and Jordan. For decades, America saw them as linchpins of regional stability. But now the region's status quo has been upended, and being a force for inertia is no longer seen as a merit. www.economist.com/middle-east-...",app.bsky.embed.external#view,https://www.economist.com/middle-east-and-africa/2025/02/20/egypt-and-jordan-are-struggling-to-make-themselves-useful-to-donald-trump,Egypt and Jordan are struggling to make themselves useful to Donald Trump,They no longer offer the promise of stability in a region that has been upended,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:pph7kpffzisvspkqf3o4r76o/bafkreigxoohllfler7ucxk35rfzxcbzk222soaebmubioye2tq2qekwkrm@jpeg,2,4,30,1,2025-02-22T07:28:43.449Z,False,False,[],app.bsky.feed.defs#reasonRepost,did:plc:mhzk3blh4pfxo3fqh2meowbb,economist.com,The Economist,https://cdn.bsky.app/img/avatar/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreihks2rloifplwgkbzn3dlnkud7bz2eaegnpn6qltfpnxxxot2mkuq@jpeg,False,False,[],2024-11-18T11:00:37.148Z,2025-02-22T17:55:33.461Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
at://did:plc:mhzk3blh4pfxo3fqh2meowbb/app.bsky.feed.post/3lirodrmtv22u,bafyreidyyscn4hklefpfccrhzatdcln6xlxcss4rrlsnemmd7yonpxav2u,did:plc:mhzk3blh4pfxo3fqh2meowbb,economist.com,The Economist,https://cdn.bsky.app/img/avatar/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreihks2rloifplwgkbzn3dlnkud7bz2eaegnpn6qltfpnxxxot2mkuq@jpeg,False,False,[],2024-11-18T11:00:37.148Z,app.bsky.feed.post,2025-02-22T15:51:10.640Z,app.bsky.embed.images,,,,,,,,"[{'features': [{'$type': 'app.bsky.richtext.facet#link', 'uri': 'https://econ.st/41vGi5q'}], 'index': {'byteEnd': 199, 'byteStart': 184}}, {'features': [{'$type': 'app.bsky.richtext.facet#link', 'uri': 'https://econ.st/4gRbzUD'}], 'index': {'byteEnd': 263, 'byteStart': 248}}]",['en'],"To reflect the momentous events of the past week we designed two covers featuring Donald Trump.

One explains how Europe must respond as he and Vladimir Putin smash the post-war order econ.st/41vGi5q

The other considers the power of the president econ.st/4gRbzUD",app.bsky.embed.images#view,,,,,8,48,174,4,2025-02-22T15:51:12.451Z,False,False,[],,,,,,,,,,,"[{'alt': '', 'aspectRatio': {'height': 1577, 'width': 1181}, 'image': {'$type': 'blob', 'ref': {'$link': 'bafkreiga7vzpiuwjgvmmzfqmtwcn4z5dtaadcnzo5iof6es6r5br5t7nze'}, 'mimeType': 'image/jpeg', 'size': 266510}}, {'alt': '', 'aspectRatio': {'height': 1577, 'width': 1181}, 'image': {'$type': 'blob', 'ref': {'$link': 'bafkreie3cvbnqhxsk62keuyfrgd2tacrigwvgn67f5efscj32uojwie6by'}, 'mimeType': 'image/jpeg', 'size': 220446}}]","[{'thumb': 'https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreiga7vzpiuwjgvmmzfqmtwcn4z5dtaadcnzo5iof6es6r5br5t7nze@jpeg', 'fullsize': 'https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreiga7vzpiuwjgvmmzfqmtwcn4z5dtaadcnzo5iof6es6r5br5t7nze@jpeg', 'alt': '', 'aspectRatio': {'height': 1577, 'width': 1181}}, {'thumb': 'https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreie3cvbnqhxsk62keuyfrgd2tacrigwvgn67f5efscj32uojwie6by@jpeg', 'fullsize': 'https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreie3cvbnqhxsk62keuyfrgd2tacrigwvgn67f5efscj32uojwie6by@jpeg', 'alt': '', 'aspectRatio': {'height': 1577, 'width': 1181}}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
at://did:plc:72ta6vioc5gvbjwftihwwlto/app.bsky.feed.post/3lirc4wl4as2b,bafyreidruitcoaflkzg7llj4kfumgma3ogbjw24ug4x4jo5r73lj3izpvy,did:plc:72ta6vioc5gvbjwftihwwlto,katiebryant.bsky.social,Katie,https://cdn.bsky.app/img/avatar/plain/did:plc:72ta6vioc5gvbjwftihwwlto/bafkreiczpguwcahs2kk2xgeuhh2twl4zv6b2hav6tcagchehieuehz7iza@jpeg,False,False,[],2024-11-16T10:42:11.583Z,app.bsky.feed.post,2025-02-22T12:12:36.088Z,app.bsky.embed.external,How far would you go in the pursuit of perfection?,blob,bafkreicpzq65hqpf66tdt2hv6w2afsdgnv6xhxi4rbhnzin5szk66kyiq4,image/jpeg,615368.0,The hormone that grew me,https://www.economist.com/podcasts/2025/02/22/the-hormone-that-grew-me,"[{'$type': 'app.bsky.richtext.facet', 'features': [{'$type': 'app.bsky.richtext.facet#mention', 'did': 'did:plc:mhzk3blh4pfxo3fqh2meowbb'}], 'index': {'byteEnd': 116, 'byteStart': 102}}, {'features': [{'$type': 'app.bsky.richtext.facet#link', 'uri': 'https://www.economist.com/podcasts/2025/02/22/the-hormone-that-grew-me'}], 'index': {'byteEnd': 298, 'byteStart': 265}}]",['en'],"“Once you go there, you won’t go back”

I followed the black market in human growth hormone for @economist.com's The Weekend Intelligence. I met doctors, users and drug dealers to understand our quest to optimise ourselves, and what it can ultimately cost. 

www.economist.com/podcasts/202...",app.bsky.embed.external#view,https://www.economist.com/podcasts/2025/02/22/the-hormone-that-grew-me,The hormone that grew me,How far would you go in the pursuit of perfection?,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:72ta6vioc5gvbjwftihwwlto/bafkreicpzq65hqpf66tdt2hv6w2afsdgnv6xhxi4rbhnzin5szk66kyiq4@jpeg,1,5,19,1,2025-02-22T12:12:39.274Z,False,False,[],app.bsky.feed.defs#reasonRepost,did:plc:mhzk3blh4pfxo3fqh2meowbb,economist.com,The Economist,https://cdn.bsky.app/img/avatar/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreihks2rloifplwgkbzn3dlnkud7bz2eaegnpn6qltfpnxxxot2mkuq@jpeg,False,False,[],2024-11-18T11:00:37.148Z,2025-02-22T13:52:50.458Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
at://did:plc:hbivwcoxsjpo5ntbok7j2dza/app.bsky.feed.post/3limlqrtmf22e,bafyreicbzhjt44wwshurupmplrnr3fh2fdut5zc257uvikfx3ulgmlch7u,did:plc:hbivwcoxsjpo5ntbok7j2dza,jonfasman.bsky.social,Jon Fasman,https://cdn.bsky.app/img/avatar/plain/did:plc:hbivwcoxsjpo5ntbok7j2dza/bafkreicperko6qkv4flnkesi65sy5so6kbtj3z6swosohdrvn27ectxjgq@jpeg,False,False,[],2024-11-15T17:48:33.820Z,app.bsky.feed.post,2025-02-20T15:21:27.196Z,app.bsky.embed.external,Obituary,blob,bafkreidhq3itj7dlsmo4bv3wtmcszm4yrp6kd2ukcyuvnnfodq7x6saeii,image/jpeg,410125.0,"Bean there, done that",https://www.economist.com/obituary/2025/02/20/bean-there-done-that,"[{'features': [{'$type': 'app.bsky.richtext.facet#link', 'uri': 'https://www.economist.com/obituary/2025/02/20/bean-there-done-that'}], 'index': {'byteEnd': 204, 'byteStart': 171}}]",['en'],"Some people just imprint themselves on your memory, even after one meeting. Pableaux Johnson did that for me, and it was an honour to remember him in our pages this week: www.economist.com/obituary/202...",app.bsky.embed.external#view,https://www.economist.com/obituary/2025/02/20/bean-there-done-that,"Bean there, done that",Obituary,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:hbivwcoxsjpo5ntbok7j2dza/bafkreidhq3itj7dlsmo4bv3wtmcszm4yrp6kd2ukcyuvnnfodq7x6saeii@jpeg,1,5,18,1,2025-02-20T15:21:26.255Z,False,False,[],app.bsky.feed.defs#reasonRepost,did:plc:mhzk3blh4pfxo3fqh2meowbb,economist.com,The Economist,https://cdn.bsky.app/img/avatar/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreihks2rloifplwgkbzn3dlnkud7bz2eaegnpn6qltfpnxxxot2mkuq@jpeg,False,False,[],2024-11-18T11:00:37.148Z,2025-02-21T14:15:31.753Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
at://did:plc:luw7pcqimp4xchky7hdkvzvd/app.bsky.feed.post/3limmdu2fsk24,bafyreiedj7n45zur6nqwvwv74uot2pq5u5eijbzsoowgad3cfsygsm6smu,did:plc:luw7pcqimp4xchky7hdkvzvd,spignal.bsky.social,Stanley Pignal,https://cdn.bsky.app/img/avatar/plain/did:plc:luw7pcqimp4xchky7hdkvzvd/bafkreiae6i5e6twaakkftw72ga34d3trrr3wutoxzwslp7njkowj2csddy@jpeg,False,False,[],2023-10-04T17:00:05.622Z,app.bsky.feed.post,2025-02-20T15:32:07.050Z,app.bsky.embed.external,The EU is in MAGA’s cross-hairs,blob,bafkreiclnz46hsirhcgaudfxugtxpdccxgh4trk6alxxtjarstminoqvfi,image/jpeg,499064.0,Can Europe withstand four years of Trumpian assault?,https://www.economist.com/europe/2025/02/19/can-europe-withstand-four-years-of-trumpian-assault,"[{'features': [{'$type': 'app.bsky.richtext.facet#link', 'uri': 'https://www.economist.com/europe/2025/02/19/can-europe-withstand-four-years-of-trumpian-assault'}], 'index': {'byteEnd': 178, 'byteStart': 145}}]",['en'],"My Charlemagne on the week to end all weeks in Europe. We are one month down, 47 to go of the Trump presidency. Will we be able to withstand it? www.economist.com/europe/2025/...",app.bsky.embed.external#view,https://www.economist.com/europe/2025/02/19/can-europe-withstand-four-years-of-trumpian-assault,Can Europe withstand four years of Trumpian assault?,The EU is in MAGA’s cross-hairs,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:luw7pcqimp4xchky7hdkvzvd/bafkreiclnz46hsirhcgaudfxugtxpdccxgh4trk6alxxtjarstminoqvfi@jpeg,5,8,35,0,2025-02-20T15:32:11.360Z,False,False,[],app.bsky.feed.defs#reasonRepost,did:plc:mhzk3blh4pfxo3fqh2meowbb,economist.com,The Economist,https://cdn.bsky.app/img/avatar/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreihks2rloifplwgkbzn3dlnkud7bz2eaegnpn6qltfpnxxxot2mkuq@jpeg,False,False,[],2024-11-18T11:00:37.148Z,2025-02-21T14:15:27.056Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
at://did:plc:pzajbfbxbpdzve2lhwwlzfwe/app.bsky.feed.post/3limoccvrwk26,bafyreihcf4fumpfrfq3zrjwp5nn5qdewuqqa3gpn66q6z4chs6r7nbqfou,did:plc:pzajbfbxbpdzve2lhwwlzfwe,tomsasse.bsky.social,Tom Sasse,https://cdn.bsky.app/img/avatar/plain/did:plc:pzajbfbxbpdzve2lhwwlzfwe/bafkreih7yf43gdlo7bbtak437kvfc75ew3ua6y6e53g3hbltvqdph2aon4@jpeg,False,False,[],2024-08-24T12:39:31.319Z,app.bsky.feed.post,2025-02-20T16:07:03.002Z,app.bsky.embed.external,"Britain’s government is considering it, along with other steps to curb fatal stabbings",blob,bafkreicfpnwnbz3biz7n3foowqjdbwlgbpnavomhbskd24zzl2ruw54eqa,image/jpeg,357503.0,Should all knives with pointed ends be banned?,https://www.economist.com/britain/2025/02/20/should-all-knives-with-pointed-ends-be-banned,"[{'features': [{'$type': 'app.bsky.richtext.facet#link', 'uri': 'https://www.economist.com/britain/2025/02/20/should-all-knives-with-pointed-ends-be-banned'}], 'index': {'byteEnd': 289, 'byteStart': 256}}]",['en'],How far can knife crime be treated as a problem of supply? My latest story is on a peculiarly British problem and what is and isn't in the government's strategy for curbing it. (Also tested the much-trailed round-tipped knives: they are surprisingly good) www.economist.com/britain/2025...,app.bsky.embed.external#view,https://www.economist.com/britain/2025/02/20/should-all-knives-with-pointed-ends-be-banned,Should all knives with pointed ends be banned?,"Britain’s government is considering it, along with other steps to curb fatal stabbings",https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:pzajbfbxbpdzve2lhwwlzfwe/bafkreicfpnwnbz3biz7n3foowqjdbwlgbpnavomhbskd24zzl2ruw54eqa@jpeg,3,6,20,1,2025-02-20T16:07:02.751Z,False,False,[],app.bsky.feed.defs#reasonRepost,did:plc:mhzk3blh4pfxo3fqh2meowbb,economist.com,The Economist,https://cdn.bsky.app/img/avatar/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreihks2rloifplwgkbzn3dlnkud7bz2eaegnpn6qltfpnxxxot2mkuq@jpeg,False,False,[],2024-11-18T11:00:37.148Z,2025-02-21T14:15:22.158Z,,,following,,,,,,,,,,,,,,,,,,,,,,,,,,,
at://did:plc:cq3cgajrgw3sdbmfz2ml4374/app.bsky.feed.post/3liokkeu64s2p,bafyreicehwkfzhmca36rowcrscdtlquuugmk2vhiwaubuygncidjp3xzxa,did:plc:cq3cgajrgw3sdbmfz2ml4374,duncanrobinson.bsky.social,Duncan Robinson ,https://cdn.bsky.app/img/avatar/plain/did:plc:cq3cgajrgw3sdbmfz2ml4374/bafkreicow6ejs25sfqb72xwb22kybw5sw6dmqguwevxnjsjevk3wnox7l4@jpeg,False,False,[],2023-07-01T23:08:42.580Z,app.bsky.feed.post,2025-02-21T10:05:17.992Z,app.bsky.embed.external,An opportunity to join the staff of The Economist,blob,bafkreiabqsb5fapj4nlodaei4sl3pd2sj7eymfoazbvh3itufbe5qw4ulq,image/jpeg,442687.0,Wanted: a Britain economics writer,https://www.economist.com/britain/2025/02/06/wanted-a-britain-economics-writer,"[{'features': [{'$type': 'app.bsky.richtext.facet#link', 'uri': 'https://www.economist.com/britain/2025/02/06/wanted-a-britain-economics-writer'}], 'index': {'byteEnd': 170, 'byteStart': 137}}]",['en'],Great job opening at The Economist: we're looking for an economics correspondent to cover Britain. No journalistic experience necessary. www.economist.com/britain/2025...,app.bsky.embed.external#view,https://www.economist.com/britain/2025/02/06/wanted-a-britain-economics-writer,Wanted: a Britain economics writer,An opportunity to join the staff of The Economist,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:cq3cgajrgw3sdbmfz2ml4374/bafkreiabqsb5fapj4nlodaei4sl3pd2sj7eymfoazbvh3itufbe5qw4ulq@jpeg,5,30,40,1,2025-02-21T10:05:19.747Z,False,False,[],app.bsky.feed.defs#reasonRepost,did:plc:mhzk3blh4pfxo3fqh2meowbb,economist.com,The Economist,https://cdn.bsky.app/img/avatar/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreihks2rloifplwgkbzn3dlnkud7bz2eaegnpn6qltfpnxxxot2mkuq@jpeg,False,False,[],2024-11-18T11:00:37.148Z,2025-02-21T14:14:34.349Z,,,following,,,,,,,,,,,,,,,,,,,,,,,,,,,
at://did:plc:mhzk3blh4pfxo3fqh2meowbb/app.bsky.feed.post/3lioycjinys2g,bafyreif5qos6aqr3c7cyyzowi3ddagazlu6tntgtdweexivmlrklxv6gku,did:plc:mhzk3blh4pfxo3fqh2meowbb,economist.com,The Economist,https://cdn.bsky.app/img/avatar/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreihks2rloifplwgkbzn3dlnkud7bz2eaegnpn6qltfpnxxxot2mkuq@jpeg,False,False,[],2024-11-18T11:00:37.148Z,app.bsky.feed.post,2025-02-21T14:11:26.792Z,app.bsky.embed.images,,,,,,,,"[{'features': [{'$type': 'app.bsky.richtext.facet#link', 'uri': 'https://econ.st/4gSbyQp'}], 'index': {'byteEnd': 167, 'byteStart': 152}}]",['en'],Europe has had its bleakest week since the fall of the Iron Curtain. This is how it must respond to the threat posed by Donald Trump and Vladimir Putin econ.st/4gSbyQp,app.bsky.embed.images#view,,,,,8,48,175,2,2025-02-21T14:11:28.756Z,False,False,[],,,,,,,,,,,"[{'alt': '', 'aspectRatio': {'height': 1577, 'width': 1181}, 'image': {'$type': 'blob', 'ref': {'$link': 'bafkreiga7vzpiuwjgvmmzfqmtwcn4z5dtaadcnzo5iof6es6r5br5t7nze'}, 'mimeType': 'image/jpeg', 'size': 266510}}]","[{'thumb': 'https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreiga7vzpiuwjgvmmzfqmtwcn4z5dtaadcnzo5iof6es6r5br5t7nze@jpeg', 'fullsize': 'https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreiga7vzpiuwjgvmmzfqmtwcn4z5dtaadcnzo5iof6es6r5br5t7nze@jpeg', 'alt': '', 'aspectRatio': {'height': 1577, 'width': 1181}}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
at://did:plc:mhzk3blh4pfxo3fqh2meowbb/app.bsky.feed.post/3lioyadzhgc2g,bafyreidmogdi5ryxfc7oacnmb5bw7l7773vdq5zni5hjgjpvxgczyxv6py,did:plc:mhzk3blh4pfxo3fqh2meowbb,economist.com,The Economist,https://cdn.bsky.app/img/avatar/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreihks2rloifplwgkbzn3dlnkud7bz2eaegnpn6qltfpnxxxot2mkuq@jpeg,False,False,[],2024-11-18T11:00:37.148Z,app.bsky.feed.post,2025-02-21T14:10:13.931Z,app.bsky.embed.images,,,,,,,,"[{'features': [{'$type': 'app.bsky.richtext.facet#link', 'uri': 'https://econ.st/4kb0dOg'}], 'index': {'byteEnd': 91, 'byteStart': 76}}]",['en'],America is fated to wage a titanic struggle over the power of the president econ.st/4kb0dOg,app.bsky.embed.images#view,,,,,22,28,127,2,2025-02-21T14:10:15.957Z,False,False,[],,,,,,,,,,,"[{'alt': '', 'aspectRatio': {'height': 1577, 'width': 1181}, 'image': {'$type': 'blob', 'ref': {'$link': 'bafkreie3cvbnqhxsk62keuyfrgd2tacrigwvgn67f5efscj32uojwie6by'}, 'mimeType': 'image/jpeg', 'size': 220446}}]","[{'thumb': 'https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreie3cvbnqhxsk62keuyfrgd2tacrigwvgn67f5efscj32uojwie6by@jpeg', 'fullsize': 'https://cdn.bsky.app/img/feed_fullsize/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreie3cvbnqhxsk62keuyfrgd2tacrigwvgn67f5efscj32uojwie6by@jpeg', 'alt': '', 'aspectRatio': {'height': 1577, 'width': 1181}}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,
at://did:plc:uod7l6gktnbincngqypbi4zb/app.bsky.feed.post/3liianimjtk2g,bafyreifo7gzfiflm4ybj7ozhkegq3kmbubgrkwu7uutsafwhg7e3666gyy,did:plc:uod7l6gktnbincngqypbi4zb,dsorennie.bsky.social,David Rennie,https://cdn.bsky.app/img/avatar/plain/did:plc:uod7l6gktnbincngqypbi4zb/bafkreihs4xndjdh6gvejdc3gcs2nnbvxg4i7d7qze2efhabjqe4jj25j3y@jpeg,False,False,[],2023-11-18T08:24:31.511Z,app.bsky.feed.post,2025-02-18T21:52:06.743Z,app.bsky.embed.external,The country has long relied on America for security and China for its prosperity. Those two pillars are wobbling,blob,bafkreidj5alsy6us645hhn7japhoizmgd3uc66bklkcqlxm2axgrqgfgd4,image/jpeg,713155.0,"Australia prepares for a lonelier, harsher world",https://www.economist.com/international/2025/02/18/australia-prepares-for-a-lonelier-harsher-world,"[{'features': [{'$type': 'app.bsky.richtext.facet#link', 'uri': 'https://www.economist.com/international/2025/02/18/australia-prepares-for-a-lonelier-harsher-world'}], 'index': {'byteEnd': 291, 'byteStart': 258}}]",['en'],"Australia has been brooding for years about its dependency on America for security and China for prosperity. That angst may just stand Australia in good stead in a lonelier, harsher world. An edition of The Telegram reported from Sydney, Canberra and Perth

www.economist.com/internationa...",app.bsky.embed.external#view,https://www.economist.com/international/2025/02/18/australia-prepares-for-a-lonelier-harsher-world,"Australia prepares for a lonelier, harsher world",The country has long relied on America for security and China for its prosperity. Those two pillars are wobbling,https://cdn.bsky.app/img/feed_thumbnail/plain/did:plc:uod7l6gktnbincngqypbi4zb/bafkreidj5alsy6us645hhn7japhoizmgd3uc66bklkcqlxm2axgrqgfgd4@jpeg,4,10,44,2,2025-02-18T21:52:09.358Z,False,False,[],app.bsky.feed.defs#reasonRepost,did:plc:mhzk3blh4pfxo3fqh2meowbb,economist.com,The Economist,https://cdn.bsky.app/img/avatar/plain/did:plc:mhzk3blh4pfxo3fqh2meowbb/bafkreihks2rloifplwgkbzn3dlnkud7bz2eaegnpn6qltfpnxxxot2mkuq@jpeg,False,False,[],2024-11-18T11:00:37.148Z,2025-02-18T21:59:43.461Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
